carrera,titulacion,universidad,provincia,modalidad,nota_corte,tipo_centro,duracion,precio_primer_curso,nota_corte_num
Ingenieria Electronica,Grado en Ingeniería Electrónica Industrial y Automática,Universitat Rovira i Virgili,Tarragona,Presencial,"6,546",Universidad Pública,"4,0 años",1.108 €,6.546
Ingenieria Electronica,Grado en Ingeniería Electrónica Industrial y Automática,Universitat de Girona,Girona,Presencial,"6,441",Universidad Pública,"4,0 años",1.108 €,6.441
Ingenieria Electronica,Grado en Ingeniería Electrónica Industrial,Universidad de Cádiz,Cádiz,Presencial,"6,228",Universidad Pública,"4,0 años",757 €,6.228
Ingenieria Electronica,Doble Grado en Ingeniería Eléctrica + Ingeniería Electrónica Industrial y Automática,Universitat de Girona,Girona,Presencial,"6,222",Universidad Pública,"5,0 años",1.108 €,6.222
Ingenieria Electronica,Grado en Ingeniería Electrónica Industrial y Automática,Escola Universitària Salesiana de Sarrià,Barcelona,Presencial,"6,030",Centro Adscrito Privado,"4,0 años",7.620 €,6.03
Ingenieria Electronica,Grado en Ingeniería Electrónica Industrial y Automática,Universidad del País Vasco,Álava,Presencial,"5,484",Universidad Pública,"4,0 años",1.094 €,5.484
Ingenieria Electrica,Doble Grado en Ingeniería Eléctrica + Ingeniería Electrónica Industrial y Automática,Universidad Politécnica de Madrid,Madrid,Presencial,"11,514",Universidad Pública,"5,0 años",no disponible,11.514
Ingenieria Electrica,Doble Grado en Ingeniería Mecánica + Ingeniería Eléctrica,Universidad de Sevilla,Sevilla,Presencial,"10,916",Universidad Pública,"5,0 años",757 €,10.916
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universidad Carlos III de Madrid,Madrid,Presencial,"10,887",Universidad Pública,"4,0 años",1.166 €,10.887
Ingenieria Electrica,Doble Grado en Ingeniería Eléctrica + Ingeniería Mecánica,Universidad de Málaga,Málaga,Presencial,"10,629",Universidad Pública,"5,0 años",757 €,10.629
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universitat Politècnica de València,Valencia,Presencial,"10,496",Universidad Pública,"4,0 años",1.040 €,10.496
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universidad Politécnica de Madrid,Madrid,Presencial,"10,415",Universidad Pública,"4,0 años",1.166 €,10.415
Ingenieria Electrica,Doble Grado en Ingeniería Mecánica + Ingeniería Eléctrica,Universidad de Cádiz,Cádiz,Presencial,"9,961",Universidad Pública,"5,0 años",757 €,9.961
Ingenieria Electrica,Doble Grado en Ingeniería Eléctrica + Ingeniería Electrónica Industrial y Automática,Universitat Rovira i Virgili,Tarragona,Presencial,"9,042",Universidad Pública,"4,0 años",1.371 €,9.042
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universidad de Sevilla,Sevilla,Presencial,"8,374",Universidad Pública,"4,0 años",757 €,8.374
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universitat Politècnica de Catalunya,Barcelona,Presencial,"8,096",Universidad Pública,"4,0 años",1.108 €,8.096
Ingenieria Electrica,Doble Grado en Ingeniería Eléctrica + Ingeniería Electrónica Industrial,Universidad de Sevilla,Sevilla,Presencial,"7,910",Universidad Pública,"5,0 años",757 €,7.91
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universitat Jaume I,Castellón,Presencial,"7,857",Universidad Pública,"4,0 años",1.040 €,7.857
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universidad Miguel Hernández de Elche,Alicante,Presencial,"7,772",Universidad Pública,"4,0 años",1.040 €,7.772
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universitat Politècnica de Catalunya,Barcelona,Presencial,"7,714",Universidad Pública,"4,0 años",1.108 €,7.714
Ingenieria Electrica,Grado en Ingeniería Eléctrica y Electrónica,Universidad Pública de Navarra,Navarra,Presencial,"7,710",Universidad Pública,"4,0 años",1.283 €,7.71
Ingenieria Electrica,Grado en Ingeniería Eléctrica y Sistemas Ferroviarios,Universitat Politècnica de Catalunya,Barcelona,Presencial,"7,186",Universidad Pública,"4,0 años",1.108 €,7.186
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universitat Politècnica de València,Alicante,Presencial,"7,130",Universidad Pública,"4,0 años",1.040 €,7.13
Ingenieria Electrica,Doble Grado en Ingeniería Eléctrica + Ingeniería Mecánica,Universidad de Jaén,Jaén,Presencial,"6,933",Universidad Pública,"5,0 años",no disponible,6.933
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universidad del País Vasco,Vizcaya,Presencial,"6,770",Universidad Pública,"4,0 años",1.094 €,6.77
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universitat Rovira i Virgili,Tarragona,Presencial,"6,332",Universidad Pública,"4,0 años",1.108 €,6.332
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universidad de Cádiz,Cádiz,Presencial,"6,331",Universidad Pública,"4,0 años",757 €,6.331
Ingenieria Electrica,Doble Grado en Ingeniería Eléctrica + Ingeniería Electrónica Industrial y Automática,Universitat de Girona,Girona,Presencial,"6,222",Universidad Pública,"5,0 años",1.108 €,6.222
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universitat de Girona,Girona,Presencial,"6,100",Universidad Pública,"4,0 años",1.108 €,6.1
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universidad Politécnica de Cartagena,Murcia,Presencial,"5,661",Universidad Pública,"4,0 años",1.007 €,5.661
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universidad de Huelva,Huelva,Presencial,"5,000",Universidad Pública,"4,0 años",757 €,5.0
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universidad de La Rioja,La Rioja,Presencial,"5,000",Universidad Pública,"4,0 años",1.228 €,5.0
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universidad de Castilla - La Mancha,Albacete,Presencial,"5,000",Universidad Pública,"4,0 años",1.132 €,5.0
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universidad de Zaragoza,Zaragoza,Presencial,"5,000",Universidad Pública,"4,0 años",1.190 €,5.0
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universidad de Salamanca,Salamanca,Presencial,"5,000",Universidad Pública,"4,0 años",1.014 €,5.0
Ingenieria Electrica,Doble Grado en Ingeniería Eléctrica + Ingeniería Electrónica Industrial,Universidad de Málaga,Málaga,Presencial,"5,000",Universidad Pública,"5,0 años",no disponible,5.0
Ingenieria Electrica,Doble Grado en Ingeniería de la Energía y Recursos Minerales + Ingeniería Eléctrica,Universidad de Córdoba,Córdoba,Presencial,"5,000",Universidad Pública,"5,0 años",no disponible,5.0
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universidad de Castilla - La Mancha,Ciudad Real,Presencial,"5,000",Universidad Pública,"4,0 años",1.132 €,5.0
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universidad de Cádiz,Cádiz,Presencial,"5,000",Universidad Pública,"4,0 años",757 €,5.0
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universidade da Coruña,A Coruña,Presencial,"5,000",Universidad Pública,"4,0 años",836 €,5.0
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universidad de Málaga,Málaga,Presencial,"5,000",Universidad Pública,"4,0 años",757 €,5.0
Ingenieria Electrica,Doble Grado en Ingeniería Eléctrica + Ingeniería Energética,Universidad de Huelva,Huelva,Presencial,"5,000",Universidad Pública,"5,0 años",no disponible,5.0
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universidad de Oviedo,Asturias,Presencial,"5,000",Universidad Pública,"4,0 años",738 €,5.0
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universidade de Vigo,Pontevedra,Presencial,"5,000",Universidad Pública,"4,0 años",836 €,5.0
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universidad de Valladolid,Valladolid,Presencial,"5,000",Universidad Pública,"4,0 años",1.014 €,5.0
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universidad de Castilla - La Mancha,Toledo,Presencial,"5,000",Universidad Pública,"4,0 años",1.132 €,5.0
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universidad de Cádiz,Cádiz,Presencial,"5,000",Universidad Pública,"4,0 años",757 €,5.0
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universidad de Jaén,Jaén,Presencial,"5,000",Universidad Pública,"4,0 años",757 €,5.0
Ingenieria Electrica,Doble Grado en Ingeniería Eléctrica + Ingeniería Mecánica,Universidad de Salamanca,Salamanca,Presencial,"5,000",Universidad Pública,"5,0 años",1.141 €,5.0
Ingenieria Electrica,Grado en Ingeniería Radioelectrónica,Universidad de Cádiz,Cádiz,Presencial,"5,000",Universidad Pública,"4,0 años",757 €,5.0
Ingenieria Electrica,Doble Grado en Ingeniería Eléctrica + Ingeniería Electrónica Industrial,Universidad de Jaén,Jaén,Presencial,"5,000",Universidad Pública,"5,0 años",no disponible,5.0
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universidad de León,León,Presencial,"5,000",Universidad Pública,"4,0 años",1.014 €,5.0
Ingenieria Electrica,Doble Grado en Ingeniería Eléctrica + Ingeniería Electrónica Industrial,Universidad de Cádiz,Cádiz,Presencial,"5,000",Universidad Pública,"5,0 años",757 €,5.0
Ingenieria Electrica,Grado en Ingeniería Eléctrica (Rama Industrial),Universidad de Extremadura,Badajoz,Presencial,"5,000",Universidad Pública,"4,0 años",968 €,5.0
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universidad de Almería,Almería,Presencial,"5,000",Universidad Pública,"4,0 años",757 €,5.0
Ingenieria Electrica,Grado en Ingeniería Eléctrica,Universidad de Cantabria,Cantabria,Presencial,"5,000",Universidad Pública,"4,0 años",872 €,5.0
Ingenieria Quimica,Grado en Ingeniería Química (Castellana),Universidad Politécnica de Madrid,Madrid,Presencial,"11,749",Universidad Pública,"4,0 años",1.166 €,11.749
Ingenieria Quimica,PARS en Ingeniería Química (Grado en Ingeniería Química + Máster Universitario en Ingeniería Química),Universitat Politècnica de València,Valencia,Presencial,"11,690",Universidad Pública,"5,0 años",1.040 €,11.69
Ingenieria Quimica,Grado en Ingeniería Química,Universitat Politècnica de València,Valencia,Presencial,"11,308",Universidad Pública,"4,0 años",1.040 €,11.308
Ingenieria Quimica,Doble Grado en Ingeniería Química + Ingeniería en Organización Industrial,Universidad Rey Juan Carlos,Madrid,Presencial,"11,233",Universidad Pública,"5,0 años",1.560 €,11.233
Ingenieria Quimica,Doble Grado en Ingeniería Química + Biotecnología,Universidad de Cádiz,Cádiz,Presencial,"11,196",Universidad Pública,"5,0 años",no disponible,11.196
Ingenieria Quimica,Grado en Ingeniería Química,Universidad Complutense de Madrid,Madrid,Presencial,"11,154",Universidad Pública,"4,0 años",1.166 €,11.154
Ingenieria Quimica,Grado en Ingeniería Química (Embajadores),Universidad Politécnica de Madrid,Madrid,Presencial,"11,053",Universidad Pública,"4,0 años",1.166 €,11.053
Ingenieria Quimica,Doble Grado en Ingeniería Química + Ingeniería de la Energía,Universidad Rey Juan Carlos,Madrid,Presencial,"10,949",Universidad Pública,"5,0 años",1.496 €,10.949
Ingenieria Quimica,Grado en Ingeniería Química,Universidad Rey Juan Carlos,Madrid,Presencial,"10,639",Universidad Pública,"4,0 años",1.166 €,10.639
Ingenieria Quimica,Doble Grado en Química + Ingeniería Química,Universitat de València,Valencia,Presencial,"10,578",Universidad Pública,"5,0 años",no disponible,10.578
Ingenieria Quimica,Doble Grado en Ingeniería Química + Ingeniería Ambiental,Universidad Rey Juan Carlos,Madrid,Presencial,"10,561",Universidad Pública,"5,0 años",1.501 €,10.561
Ingenieria Quimica,Grado en Ingeniería Química,Universidad Autónoma de Madrid,Madrid,Presencial,"10,545",Universidad Pública,"4,0 años",1.166 €,10.545
Ingenieria Quimica,Grado en Ingeniería Química,Universidad de Alicante,Alicante,Presencial,"10,408",Universidad Pública,"4,0 años",1.040 €,10.408
Ingenieria Quimica,Doble Grado en Química + Ingeniería Química,Universidad de Murcia,Murcia,Presencial,"10,349",Universidad Pública,"5,0 años",no disponible,10.349
Ingenieria Quimica,Grado en Ingeniería Química,Universitat de Barcelona,Barcelona,Presencial,"9,824",Universidad Pública,"4,0 años",1.108 €,9.824
Ingenieria Quimica,Grado en Ingeniería Química,Universitat de València,Valencia,Presencial,"9,818",Universidad Pública,"4,0 años",1.040 €,9.818
Ingenieria Quimica,Grado en Ingeniería Química,Universidade de Santiago de Compostela,A Coruña,Presencial,"9,362",Universidad Pública,"4,0 años",836 €,9.362
Ingenieria Quimica,Grado en Ingeniería Química,Universidad del País Vasco,Vizcaya,Presencial,"9,324",Universidad Pública,"4,0 años",1.094 €,9.324
Ingenieria Quimica,Grado en Ingeniería Química,Universitat Jaume I,Castellón,Presencial,"9,286",Universidad Pública,"4,0 años",1.040 €,9.286
Ingenieria Quimica,Grado en Ingeniería Química,Universitat Politècnica de València,Alicante,Presencial,"9,119",Universidad Pública,"4,0 años",1.040 €,9.119
Ingenieria Quimica,Grado en Ingeniería Química,Universitat Politècnica de Catalunya,Barcelona,Presencial,"8,950",Universidad Pública,"4,0 años",1.108 €,8.95
Ingenieria Quimica,Grado en Ingeniería Química,Universitat Autònoma de Barcelona,Barcelona,Presencial,"8,634",Universidad Pública,"4,0 años",1.108 €,8.634
Ingenieria Quimica,Grado en Ingeniería Química,Universitat Politècnica de Catalunya,Barcelona,Presencial,"8,096",Universidad Pública,"4,0 años",1.108 €,8.096
Ingenieria Quimica,Grado en Ingeniería Química,Universidad de Cantabria,Cantabria,Presencial,"8,062",Universidad Pública,"4,0 años",872 €,8.062
Ingenieria Quimica,Grado en Ingeniería Química,Universitat Rovira i Virgili,Tarragona,Presencial,"7,811",Universidad Pública,"4,0 años",1.108 €,7.811
Ingenieria Quimica,Grado en Ingeniería Química,Universidad de Sevilla,Sevilla,Presencial,"7,210",Universidad Pública,"4,0 años",757 €,7.21
Ingenieria Quimica,Grado en Ingeniería Química,Universitat de Girona,Girona,Presencial,"7,191",Universidad Pública,"4,0 años",1.108 €,7.191
Ingenieria Quimica,Grado en Ingeniería Química,Universitat Politècnica de Catalunya,Barcelona,Presencial,"6,888",Universidad Pública,"4,0 años",1.108 €,6.888
Ingenieria Quimica,Grado en Ingeniería Química,Universidad de Cádiz,Cádiz,Presencial,"6,886",Universidad Pública,"4,0 años",757 €,6.886
Ingenieria Quimica,Grado en Ingeniería Química,Universitat de Lleida,Barcelona,Presencial,"6,168",Universidad Pública,"4,0 años",1.108 €,6.168
Ingenieria Quimica,Grado en Ingeniería Química Industrial,Universidad de Sevilla,Sevilla,Presencial,"6,117",Universidad Pública,"4,0 años",757 €,6.117
Ingenieria Quimica,Grado en Ingeniería Química,Universidad de Castilla - La Mancha,Ciudad Real,Presencial,"5,000",Universidad Pública,"4,0 años",1.132 €,5.0
Ingenieria Quimica,Grado en Ingeniería Química Industrial,Universidad de Extremadura,Badajoz,Presencial,"5,000",Universidad Pública,"4,0 años",968 €,5.0
Ingenieria Quimica,Grado en Ingeniería Química,Universidad de Granada,Granada,Presencial,"5,000",Universidad Pública,"4,0 años",757 €,5.0
Ingenieria Quimica,Grado en Ingeniería de Procesos Químicos Industriales,Universidade de Santiago de Compostela,Lugo,Presencial,"5,000",Universidad Pública,"4,0 años",836 €,5.0
Ingenieria Quimica,Grado en Ingeniería Química Industrial,Universidad de Almería,Almería,Presencial,"5,000",Universidad Pública,"4,0 años",757 €,5.0
Ingenieria Quimica,Doble Grado en Ingeniería en Recursos Energéticos + Ingeniería Química Industrial,Universidad de Jaén,Jaén,Presencial,"5,000",Universidad Pública,"5,0 años",no disponible,5.0
Ingenieria Quimica,Grado en Ingeniería Química,Universidad de Las Palmas de Gran Canaria,Las Palmas,Presencial,"5,000",Universidad Pública,"4,0 años",875 €,5.0
